'번호','영업상태구분코드','소재지전체주소','사업장명','업태구분명','좌표정보(x)','좌표정보(y)' 
'113182','1','서울특별시 중구 태평로2가 69-15번지 덕제빌딩','텐퍼센트 스폐셜티 커피 태평로점','커피숍','197869.0477','451120.1162'
'113183','1','서울특별시 중구 남대문로5가 537번지 메트로타워','컴포즈 서울메트로타워점','커피숍','197675.3975','450448.5643'
'113191','1','서울특별시 강서구 마곡동 799-2번지 1층 105호','에그드랍 마곡역점','커피숍','',''
'113201','1','서울특별시 동대문구 전농동 500-24번지','아워웨이브(our wave)','커피숍','204238.8253','452771.1935'
'113206','1','서울특별시 중구 인현동1가 57-2번지','멈.칫','커피숍','199407.2261','451426.0161'
'113211','1','서울특별시 양천구 신월동 205-3 1층 101호','꿈꾸는 다섯손가락 아뜰리에','커피숍','185007.3441','447576.9962'
'113225','1','서울특별시 강남구 신사동 592번지 윤성빌딩','스타벅스 압구정윤성빌딩점','커피숍','202456.485','446733.385'
'113226','1','서울특별시 강남구 역삼동 837-4번지','에스와이상사','커피숍','202729.8518','443251.2487'
'113232','1','서울특별시 광진구 중곡동 169-10 2층','하나인소비자생활협동조합','커피숍','207482.2056','451808.9089'
'113235','1','서울특별시 성북구 길음동 25-7번지 삼주빌딩 1층','이디야 길음중앙점','커피숍','202571.1124','456435.4263'
'113271','1','서울특별시 금천구 독산동 1142번지 한아마인드아파트','앤틀러스','커피숍','190562.0479','440543.2805'
'113299','1','서울특별시 강동구 암사동 511번지','콘크리트 스토리','커피숍','211005.5926','449849.4878'
'113307','1','서울특별시 영등포구 문래동3가 94번지 문래힐스테이트','개런티(Guarantea)','커피숍','190282.1608','446242.3167'
'113317','1','서울특별시 서대문구 남가좌동 385번지 DMC파크뷰자이','메가엠지씨커피 가재울뉴타운점','커피숍','192672.0675','452221.9607'
'113320','1','서울특별시 동작구 노량진동 215-139번지','카페코지 노량진점','커피숍','195299.6573','445095.2519'
'113329','1','서울특별시 구로구 개봉동 131-9번지 1층 일부','애드샷','커피숍','186688.3825','444315.3018'
'113354','1','서울특별시 영등포구 여의도동 53-11번지 상아빌딩','에코브런치','커피숍','194084.2641','446244.4544'
'113367','1','서울특별시 강남구 역삼동 833번지','투썸플레이스 강남역삼로점','커피숍','202763.1976','443461.0859'
'113376','1','서울특별시 강서구 화곡동 1006번지 1층','더벤티','커피숍','185408.0039','449514.6794'
'113386','1','서울특별시 강남구 역삼동 699-29번지 예원빌딩','오픈카페','커피숍','203822.375','444774.429'
'113387','1','서울특별시 강남구 논현동 170-27번지','카페 쑥쓰럽','커피숍','202337.7752','445097.0248'
'113407','1','서울특별시 강남구 논현동 108번지 논현웰스톤','워밍업스토어','커피숍','203292.307','446247.5115'
'113422','1','서울특별시 중구 무교동 25-1번지 원창빌딩','이디야 시청점','커피숍','198053.5917','451652.3977'
'113428','1','서울특별시 동작구 대방동 411-3번지 대양빌딩','위치커피 신대방점','커피숍','193141.2693','444114.5568'
'113458','1','서울특별시 중랑구 묵동 234-14','설빙 묵동점','커피숍','206601.5199','456955.6821'
'113466','1','서울특별시 구로구 가리봉동 134-31 101호','쑤다방','커피숍','190436.1027','442029.1618'
'113467','1','서울특별시 구로구 구로동 736-102번지','P.R.O(피.알.오)','커피숍','189773.983','442911.9462'
'113478','1','서울특별시 성북구 성북동 97-30번지','나우미','커피숍','199649.5087','454551.0065'
'113481','1','서울특별시 성북구 동소문동6가 154-1번지','이디야커피 성신여대역점','커피숍','201337.1482','454625.699'
'113507','1','서울특별시 은평구 역촌동 43-53번지 연서빌딩 1층동 좌측호','Pisces (파이시스)','커피숍','192613.3752','455323.0686'
'113510','1','서울특별시 송파구 문정동 645번지 에이치비지니스파크','min cafe 민카페','커피숍','210236','442574'
'113517','1','서울특별시 서초구 잠원동 37-6번지 CK빌딩(씨케이빌딩) 1층 102호','미스콩.SAND.COFFEE','커피숍','201746.1154','445505.9874'
'113529','1','서울특별시 서대문구 대현동 54-1번지 무궁화상가아파트','라브리','커피숍','195155.2648','450709.8404'
'113539','1','서울특별시 양천구 목동 718-10번지 1층','국민우유집 목동점','커피숍','188088.108','448596.4417'
'113543','1','서울특별시 서초구 양재동 98-3번지 1층','한스펌킨','커피숍','203455.8217','441562.8533'
'113544','1','서울특별시 서초구 반포동 57-3번지 1층','세라젬카페오가다 반포점','커피숍','200862.0336','444623.3418'
'113547','1','서울특별시 강북구 미아동 838-70번지 1층','와플대학 삼양캠퍼스','커피숍','201334.508','457546.6152'
'113576','1','서울특별시 영등포구 신길동 1547번지','달콩이쌤','커피숍','192591.8974','444250.8838'
'113588','1','서울특별시 중구 남대문로5가 541번지 서울스퀘어','아맘(amam. seoul)','커피숍','197620.6764','450361.5061'
'113637','1','서울특별시 강남구 논현동 89-23번지','혜인커피','커피숍','202843.2065','445871.6907'
'113645','1','서울특별시 노원구 공릉동 320-103번지','솜타래','커피숍','206843.798','457711.0116'
'113646','1','서울특별시 노원구 중계동 360-2번지 청구3차아파트 상가동 B109호','린스테이블','커피숍','206490.2474','460830.6154'
'113668','1','서울특별시 강서구 마곡동 798-6 류마타워2 B101호','쏘나이스커피','커피숍','',''
'113671','1','서울특별시 강남구 삼성동 123-33번지','에드빗','커피숍','204522.0752','445269.2697'
'113692','1','서울특별시 강동구 둔촌동 61-14번지 한스빌딩','서울빵집','커피숍','212579.3999','447917.4064'
'113718','1','서울특별시 양천구 목동 933번지 목동삼익아파트 상가동 11-1호','컴포즈커피 오목교중앙점','커피숍','189021.7979','446740.5764'
'113726','1','서울특별시 송파구 송파동 149-4번지 서울빌딩','나인(NINE)','커피숍','210287.7149','444883.7891'
'113731','1','서울특별시 성북구 삼선동4가 104번지 세윤빌딩  1층 101호','La Brisa coffee(라브리사커피)','커피숍','201074.3457','454289.2168'
'113758','1','서울특별시 관악구 봉천동 1638-13','두냉심열','커피숍','196937.0864','441297.2261'
'113763','1','서울특별시 서초구 반포동 705-1 1층101호','콘레드커피 논현점(CONRED COFFEE)','커피숍','201670.8774','445346.3724'
'113777','1','서울특별시 용산구 한남동 4-18번지 아울스 스퀘어','에이알케이(ARK)','커피숍','200999.3205','448338.6979'
'113816','1','서울특별시 서대문구 북아현동 1-776번지 1층','에이테이블','커피숍','195716.7723','451458.471'
'113822','1','서울특별시 영등포구 영등포동 618-496번지 영등포 민자역사','공차롯데영등포점','커피숍','191741.3458','445970.3076'
'113857','1','서울특별시 영등포구 영등포동4가 442번지 타임스퀘어','랑데자뷰타임스퀘어점','커피숍','191385.0574','446098.5559'
'113882','1','서울특별시 송파구 문정동 652-1번지 프라비다옥토','포지티브 보울(Pawsitive Bowl)','커피숍','210774','442349'
'113889','1','서울특별시 강북구 미아동 125-13번지','커피둥지','커피숍','202360.7524','458099.3115'
'113892','1','서울특별시 동작구 상도동 347-1번지','쏘티커피','커피숍','194003.2964','444353.4123'
'113894','1','서울특별시 관악구 봉천동 196-113번지','달그미과자점','커피숍','196722.3822','441341.7967'
'113902','1','서울특별시 광진구 중곡동 163-26 1층','아띠랑','커피숍','207100.1128','451016.7505'
'113931','1','서울특별시 은평구 응암동 122-29번지 예지타운 101호','stovv COFFEE (스토브 커피)','커피숍','192499.9545','454850.8148'
'113952','1','서울특별시 구로구 개봉동 33-157번지 1층','메가엠지씨커피 매봉초점','커피숍','186216.295','444536.608'
'113954','1','서울특별시 은평구 갈현동 469-14번지','데이커피','커피숍','192467.1187','456737.4767'
'113960','1','서울특별시 중구 을지로1가 32번지 효덕빌딩','라라당','커피숍','198118.8801','451614.3629'
'113961','1','서울특별시 중구 을지로2가 9-7번지 을지로입구지하쇼핑센터','모노치즈 을지로점','커피숍','198487.1522','451529.2562'
'113967','1','서울특별시 노원구 공릉동 746번지 화랑해링턴플레이스아파트 상가동 103호','카페45','커피숍','207098.6082','457958.0769'
'113982','1','서울특별시 동대문구 이문동 255-188번지 C&J오피스텔','릴리엔(lilien)','커피숍','205427.4916','455414.4944'
'113985','1','서울특별시 성동구 성수동2가 321-70번지 태진섬유','헤이보울','커피숍','204793.9495','448802.0991'
'114042','1','서울특별시 종로구 안국동 175-57번지 1층','초아','커피숍','198491.1487','452787.2461'
'114043','1','서울특별시 종로구 평동 233번지 경희궁자이 3단지 1층 3135호','우주라이크 커피 서대문역점','커피숍','196992','451805'
'114060','1','서울특별시 종로구 사간동 126-6번지 광성빌딩','서울한복카페','커피숍','198143.3507','452665.8709'
'114071','1','서울특별시 관악구 신림동 1573-1번지','cafe de flore(카페드플로르)','커피숍','192785.3462','442192.0378'
'114078','1','서울특별시 강서구 화곡동 996-6 1층','아르미안','커피숍','186555.4808','450042.9601'
'114096','1','서울특별시 강서구 가양동 129-15번지 가양빌딩(지상 1층) 6호','로또카페','커피숍','185932.7797','451742.7612'
'114101','1','서울특별시 은평구 신사동 1-80','셀럽쿠키','커피숍','192334.4366','455225.0529'
'114105','1','서울특별시 영등포구 대림동 785번지 현대2차아파트','무인카페유유얼셀프대림점','커피숍','190611.8641','444511.255'
'114113','1','서울특별시 강남구 논현동 111-26번지','다이아몬드릴리','커피숍','203519.698','446241.7445'
'114140','1','서울특별시 관악구 봉천동 1673-28번지','죠지(George)','커피숍','196192.1904','441960.802'
'114153','1','서울특별시 중구 명동1가 37-1','맷차','커피숍','198581.3846','451373.3419'
'114158','1','서울특별시 도봉구 쌍문동 571번지','휘드 카페','커피숍','203319.8517','461701.2159'
'114159','1','서울특별시 용산구 후암동 43-19번지 1층 101호','마모에','커피숍','198284.3447','449889.2201'
'114161','1','서울특별시 강남구 압구정동 429번지 현대백화점본점','포스트커피하우스','커피숍','202358.5057','447232.9557'
'114178','1','서울특별시 관악구 신림동 1531-1','COFFEE THE R(커피 더 알)','커피숍','194052.4063','440860.6105'
'114189','1','서울특별시 송파구 가락동 479 헬리오시티','키쏘커피 소소원','커피숍','209394.2313','443951.2369'
'114199','1','서울특별시 성동구 금호동2가 1번지 신금호파크자이','던킨','커피숍','201575.7188','450352.8965'
'114203','1','서울특별시 관악구 봉천동 914-17번지 서초하우스','솔로캠핑(cafe)','커피숍','195053.7662','442103.0273'
'114207','1','서울특별시 강서구 마곡동 798-2 류마타워 1층 114호','마왕 커피','커피숍','',''
'114214','1','서울특별시 은평구 대조동 240번지 NC백화점','착한다방','커피숍','193661.7324','456379.1939'
'114246','1','서울특별시 중구 회현동1가 202-1번지','바리스타 카페','커피숍','198175.3232','450992.1352'
